VALOR;FAMILIA;AÑO;MES;Fecha_recepción;Unidad_negocio;Tp_doc;Número_documento;Tp_ord;Número_orden;Observaciones;2_n_artículo;Cost_Alm;Cantidad_recibida;UM;PROVEEDOR;Número_lote_serie;C_Emision;Lead_Time
10100613992;11;2016; 9;28/09/2016;101;OV;25026;OP;39066;000100212383;10100613992;2,080072e+01;  2035;UN;2606295;2281183;6,374359e+05;NA
10100620398; 8;2016; 9;28/09/2016;101;OV;25025;OP;39066;000100212419;10100620398;3,974598e+01;  1065;UN;2606295;2281185;4,714359e+05;NA
10100604676; 7;2016; 9;28/09/2016;101;OV;25026;OP;39066;000100212383;10100604676;2,565422e+01;  1650;UN;2606295;2281189;7,997219e+05;NA
10100604682; 5;2016; 9;28/09/2016;101;OV;25026;OP;39066;000100212383;10100604682;3,848133e+01;  1100;UN;2606295;2281191;7,494359e+05;NA
10100604701; 8;2016; 9;28/09/2016;101;OV;25026;OP;39066;000100212383;10100604701;1,283100e+01;  3299;UN;2606295;2281193;1,365036e+06;NA
10100604651; 4;2016; 9;28/09/2016;101;OV;25025;OP;39066;000100212419;10100604651;5,099936e+01;   830;UN;2606295;2281195;7,094359e+05;NA
10100604711; 2;2016; 9;28/09/2016;101;OV;25026;OP;39066;000100212383;10100604711;7,806984e+00;  5422;UN;2606295;2281199;8,720636e+06;NA
10100616539; 3;2016; 9;28/09/2016;101;OV;25022;OP;39066;000100212380;10100616539;2,739771e+01;  1545;UN;2606295;2281229;1,693436e+06;NA
10100713300; 6;2016; 9;28/09/2016;101;OV;25021;OP;39066;000100212308;10100713300;4,149948e+01;  1020;UN;2606295;2280806;5,894359e+05;NA
10100713300;10;2016;10;05/10/2016;101;OV;25363;OP;39066;000100212570;10100713300;3,587243e+01;  1180;UN;2606295;2280806;4,230359e+05;NA
10100704885; 1;2016;10;12/10/2016;101;OV;25700;OP;39066;000100212706;10100704885;8,299895e+00;  5100;UN;2606295;2281197;1,636544e+07;NA
10100621444; 3;2016;10;05/10/2016;101;OV;25362;OP;39066;000100212572;10100621444;1,282711e+01;  3300;UN;2606295;2281430;3,565436e+06;NA
10100620397; 8;2016; 9;30/09/2016;101;OV;25111;OP;39130;000300212267;10100620397;2,821964e+02;   150;UN;2606295;2280070;1,054359e+05;NA
10100621555; 8;2016; 9;30/09/2016;101;OV;25113;OP;39130;000300212211;10100621555;4,232947e+02;   100;UN;2606295;2278195;8,543593e+04;NA
10100604664; 8;2016;10;04/10/2016;101;OV;25317;OP;39135;000200212383;10100604664;2,565422e+01;  1650;UN;2606295;2281179;7,054359e+05;NA
10100619443; 6;2016;10;07/10/2016;101;OV;25516;OP;39135;000100212635;10100619443;3,848133e+01;  1100;UN;2606295;2282726;6,321029e+05;NA
10100604776; 8;2016;10;05/10/2016;101;OV;25368;OP;39135;000100212573;10100604776;3,993346e+01;  1060;UN;2606295;2282728;4,694359e+05;NA
10100620324; 9;2016;10;05/10/2016;101;OV;25368;OP;39135;000100212573;10100620324;2,622644e+01;  1614;UN;2606295;2282730;6,193029e+05;NA
10100604612; 7;2016;10;05/10/2016;101;OV;25368;OP;39135;000100212573;10100604612;3,865705e+01;  1095;UN;2606295;2282780;5,460069e+05;NA
10100604737; 8;2016;10;05/10/2016;101;OV;25368;OP;39135;000100212573;10100604737;3,901333e+01;  1085;UN;2606295;2282732;4,794359e+05;NA
10100620400; 3;2016;10;05/10/2016;101;OV;25368;OP;39135;000100212573;10100620400;2,116473e+01;  2000;UN;2606295;2282734;2,178769e+06;NA
10100604643; 7;2016;10;05/10/2016;101;OV;25368;OP;39135;000100212573;10100604643;3,858657e+01;  1097;UN;2606295;2282736;5,469219e+05;NA
10100604809; 9;2016;10;05/10/2016;101;OV;25368;OP;39135;000100212573;10100604809;3,901333e+01;  1085;UN;2606295;2282740;4,312139e+05;NA
10100704902; 3;2016;10;14/10/2016;101;OV;25774;OP;39135;000100212830;10100704902;2,015689e+01;  2100;UN;2606295;141016;2,285436e+06;NA
10100604592; 3;2016;10;05/10/2016;101;OV;25368;OP;39135;000100212573;10100604592;4,232947e+01;  1000;UN;2606295;2282738;1,112103e+06;NA
10100620398; 9;2016;10;11/10/2016;101;OV;25670;OP;39241;000100212738;10100620398;3,848133e+01;  1100;UN;2606295;2283659;4,365469e+05;NA
10100613819; 5;2016;10;11/10/2016;101;OV;25667;OP;39241;000100212733;10100613819;3,848133e+01;  1100;UN;2606295;081016;7,494359e+05;NA
10100613819; 8;2016;10;11/10/2016;101;OV;25670;OP;39241;000100212738;10100613819;2,565422e+01;  1650;UN;2606295;2283661;7,054359e+05;NA
10100604747; 4;2016;10;11/10/2016;101;OV;25670;OP;39241;000100212738;10100604747;2,574785e+01;  1644;UN;2606295;2283663;1,360636e+06;NA
10100604620;11;2016;10;11/10/2016;101;OV;25670;OP;39241;000100212738;10100604620;3,848133e+01;  1100;UN;2606295;2283665;3,654359e+05;NA
10100615641; 2;2016;10;12/10/2016;101;OV;25698;OP;39241;000100212703;10100615641;1,990102e+01;  2127;UN;2606295;2283667;3,448636e+06;NA
10100617752; 3;2016;10;11/10/2016;101;OV;25670;OP;39241;000100212738;10100617752;3,848133e+01;  1100;UN;2606295;2283669;1,218769e+06;NA
10100613992; 2;2016;10;14/10/2016;101;OV;25776;OP;39241;000100212831;10100613992;3,883437e+01;  1090;UN;2606295;141016;1,789436e+06;NA
10100615640; 6;2016;10;14/10/2016;101;OV;25778;OP;39241;000100212832;10100615640;3,883437e+01;  1090;UN;2606295;141016;6,267689e+05;NA
10100604718;10;2016;10;14/10/2016;101;OV;25775;OP;39241;000100212829;10100604718;3,194677e+01;  1325;UN;2606295;141016;4,694359e+05;NA
10100604646;11;2016;10;12/10/2016;101;OV;25697;OP;39241;000100212767;10100604646;3,848133e+01;  1100;UN;2606295;2284021;3,654359e+05;NA
10100619732; 4;2016;10;12/10/2016;101;OV;25697;OP;39241;000100212767;10100619732;1,924067e+01;  2200;UN;2606295;2284023;1,805436e+06;NA
10100604638;10;2016;10;12/10/2016;101;OV;25697;OP;39241;000100212767;10100604638;3,848133e+01;  1100;UN;2606295;2284025;3,974359e+05;NA
10100604727;11;2016;10;12/10/2016;101;OV;25698;OP;39241;000100212703;10100604727;3,848133e+01;  1100;UN;2606295;2283656;3,654359e+05;NA
10100604664; 5;2016;10;12/10/2016;101;OV;25697;OP;39241;000100212767;10100604664;1,924067e+01;  2200;UN;2606295;2284027;1,453436e+06;NA
10100604744;10;2016;10;18/10/2016;101;OV;25844;OP;39241;000100212906;10100604744;3,848133e+01;  1100;UN;2606295;2284029;3,974359e+05;NA
10100604729; 9;2016;10;12/10/2016;101;OV;25697;OP;39241;000100212767;10100604729;4,626171e+01;   915;UN;2606295;2284031;3,707689e+05;NA
10100621536; 5;2016;10;14/10/2016;101;OV;25778;OP;39241;000100212832;10100621536;4,170391e+01;  1015;UN;2606295;141016;6,950359e+05;NA
10100620400; 9;2016;10;07/10/2016;101;OV;25524;OP;39242;000200212573;10100620400;2,227867e+02;   190;UN;2606295;2282734;1,129919e+05;NA
10100622805; 4;2016;10;07/10/2016;101;OV;25523;OP;39242;000300212509;10100622805;5,358160e+02;    79;UN;2606295;011016;1,086359e+05;NA
10100621799; 7;2016;10;07/10/2016;101;OV;25521;OP;39242;000200212571;10100621799;1,485244e+02;   285;UN;2606295;2281102;1,757219e+05;NA
10100604667; 3;2016;10;25/10/2016;101;OV;25987;OP;39269;001200003216;10100604667;9,044758e-01; 46800;UN;2707135;221016;4,996544e+07;NA
10100604667;10;2016;10;25/10/2016;101;OV;25988;OP;39269;001200003214;10100604667;1,175819e+00; 36000;UN;2707135;211016;1,156544e+07;NA
10100604667; 6;2016;11;22/11/2016;101;OV;26793;OP;39269;001200003283;10100604667;1,679741e+00; 25200;UN;2707135;211116;1,348544e+07;NA
10100604667; 2;2016;12;01/12/2016;101;OV;27062;OP;39269;001300003269;10100604667;7,838790e+00;  5400;UN;2707135;141116;8,685436e+06;NA
10100604667; 1;2016;12;01/12/2016;101;OV;27063;OP;39269;001200003274;10100604667;1,021464e+00; 41440;UN;2707135;181116;1,326534e+08;NA
10100604667; 8;2016;12;15/12/2016;101;OV;27387;OP;39269;001200003303;10100604667;2,766632e+00; 15300;UN;2707135;061216;6,165436e+06;NA
10100604667;11;2017; 1;02/01/2017;101;OV;27805;OP;39269;001200003360;10100604667;1,365467e+00; 31000;UN;2707135;271216;9,063618e+06;NA
10100604667; 9;2017; 1;02/01/2017;101;OV;27807;OP;39269;001200003357;10100604667;9,044758e-01; 46800;UN;2707135;261216;1,668544e+07;NA
10100620398; 9;2016;10;18/10/2016;101;OV;25843;OP;39322;000100212908;10100620398;4,039071e+01;  1048;UN;2606295;2284013;4,180579e+05;NA
10100620398; 3;2016;10;18/10/2016;101;OV;25845;OP;39322;000200212906;10100620398;3,848133e+01;  1100;UN;2606295;171016;1,218769e+06;NA
10100613819; 4;2016;10;18/10/2016;101;OV;25843;OP;39322;000100212908;10100613819;3,848133e+01;  1100;UN;2606295;2285418;9,254359e+05;NA
10100604747; 5;2016;10;18/10/2016;101;OV;25843;OP;39322;000100212908;10100604747;3,848133e+01;  1100;UN;2606295;2285420;7,494359e+05;NA
10100615641; 3;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100615641;3,974598e+01;  1065;UN;2606295;2285422;1,181436e+06;NA
10100604664; 5;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100604664;3,848133e+01;  1100;UN;2606295;2285424;7,494359e+05;NA
10100604716;10;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100604716;4,391024e+01;   964;UN;2606295;2285426;3,539159e+05;NA
10100613992; 8;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100613992;3,848133e+01;  1100;UN;2606295;2285428;4,854359e+05;NA
10100619594; 7;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100619594;3,848133e+01;  1100;UN;2606295;2285430;5,482929e+05;NA
10100619732;11;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100619732;2,565422e+01;  1650;UN;2606295;2285432;5,254359e+05;NA
10100616073; 3;2016;10;18/10/2016;101;OV;25846;OP;39322;000100212905;10100616073;3,848133e+01;  1100;UN;2606295;2285376;1,218769e+06;NA
10100614692; 5;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100614692;2,581065e+01;  1640;UN;2606295;2285434;1,095036e+06;NA
10100604612;11;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100604612;3,848133e+01;  1100;UN;2606295;2285436;3,654359e+05;NA
10100604592; 1;2016;10;20/10/2016;101;OV;25902;OP;39322;000100213017;10100604592;3,919395e+01;  1080;UN;2606295;2285438;3,501436e+06;NA
10100604687; 1;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100604687;3,848133e+01;  1100;UN;2606295;2285440;3,565436e+06;NA
10100619755; 4;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100619755;3,848133e+01;  1100;UN;2606295;2285442;9,254359e+05;NA
10100620400; 4;2016;10;18/10/2016;101;OV;25847;OP;39322;000100212945;10100620400;3,848133e+01;  1100;UN;2606295;2285444;9,254359e+05;NA
10100620435; 6;2016;10;20/10/2016;101;OV;25902;OP;39322;000100213017;10100620435;3,848133e+01;  1100;UN;2606295;2285446;6,321029e+05;NA
10100622961; 4;2016;10;24/10/2016;101;OV;25950;OP;39326;000100213016;10100622961;3,848133e+01;  1100;UN;2606295;2283673;9,254359e+05;NA
10100613992;11;2016;10;24/10/2016;101;OV;25951;OP;39326;000100212833;10100613992;3,848133e+01;  1100;UN;2606295;141016;3,654359e+05;NA
10100604778; 1;2016;10;24/10/2016;101;OV;25945;OP;39326;000100212907;10100604778;2,852390e+01;  1484;UN;2606295;2284755;4,794236e+06;NA
10100623170; 9;2016;10;24/10/2016;101;OV;25945;OP;39326;000100212907;10100623170;2,766632e+01;  1530;UN;2606295;2284753;5,894359e+05;NA
10100604638;10;2016;10;20/10/2016;101;OV;25903;OP;39340;000200213017;10100604638;3,848133e+01;  1100;UN;2606295;2285638;3,974359e+05;NA
10100604715; 3;2016;10;19/10/2016;101;OV;25883;OP;39340;000100212944;10100604715;3,848133e+01;  1100;UN;2606295;2285794;1,218769e+06;NA
10100604643; 9;2016;10;19/10/2016;101;OV;25882;OP;39340;000200212945;10100604643;3,848133e+01;  1100;UN;2606295;2285636;4,365469e+05;NA
10100604606;10;2016;10;19/10/2016;101;OV;25883;OP;39340;000100212944;10100604606;3,848133e+01;  1100;UN;2606295;2285798;3,974359e+05;NA
10100604809; 3;2016;10;20/10/2016;101;OV;25904;OP;39340;000100213018;10100604809;4,777592e+01;   886;UN;2606295;2285800;9,905029e+05;NA
10100604747; 3;2016;10;25/10/2016;101;OV;25991;OP;39380;000100213099;10100604747;3,848133e+01;  1100;UN;2606295;2285802;1,218769e+06;NA
10100604664; 2;2016;10;25/10/2016;101;OV;25994;OP;39380;000100213152;10100604664;2,565422e+01;  1650;UN;2606295;2286455;2,685436e+06;NA
10100614692; 1;2016;10;25/10/2016;101;OV;25994;OP;39380;000100213152;10100614692;2,625897e+01;  1612;UN;2606295;2286457;5,203836e+06;NA
10100604592; 2;2016;10;25/10/2016;101;OV;25994;OP;39380;000100213152;10100604592;3,848133e+01;  1100;UN;2606295;2286459;1,805436e+06;NA
10100619443; 5;2016;10;26/10/2016;101;OV;26032;OP;39380;000100213207;10100619443;3,848133e+01;  1100;UN;2606295;2286461;7,494359e+05;NA
10100614484; 5;2016;10;25/10/2016;101;OV;25994;OP;39380;000100213152;10100614484;3,883437e+01;  1090;UN;2606295;2286463;7,430359e+05;NA
10100604727; 7;2016;10;28/10/2016;101;OV;26090;OP;39380;000100213239;10100604727;3,865705e+01;  1095;UN;2606295;2286465;5,460069e+05;NA
10100613815; 8;2016;10;26/10/2016;101;OV;26032;OP;39380;000100213207;10100613815;3,848133e+01;  1100;UN;2606295;2286467;4,854359e+05;NA
10100704902; 2;2016;11;04/11/2016;101;OV;26231;OP;39380;000100213435;10100704902;1,924067e+01;  2200;UN;2606295;2286469;3,565436e+06;NA
10100604809; 7;2016;10;26/10/2016;101;OV;26031;OP;39380;000100213208;10100604809;4,070141e+01;  1040;UN;2606295;251016;5,208649e+05;NA
10100604829; 6;2016;10;25/10/2016;101;OV;25993;OP;39380;000200213153;10100604829;3,848133e+01;  1100;UN;2606295;2286832;6,321029e+05;NA
10100604751; 7;2016;11;01/11/2016;101;OV;26163;OP;39380;000100213341;10100604751;3,890576e+01;  1088;UN;2606295;2286824;5,428069e+05;NA
10100604711; 7;2016;10;31/10/2016;101;OV;26116;OP;39380;000100213280;10100604711;1,932852e+01;  2190;UN;2606295;281016;1,046579e+06;NA
10100604668; 8;2016;10;26/10/2016;101;OV;26031;OP;39380;000100213208;10100604668;2,722152e+01;  1555;UN;2606295;251016;6,674359e+05;NA
10100604651; 8;2016;10;28/10/2016;101;OV;26091;OP;39380;000100213240;10100604651;3,848133e+01;  1100;UN;2606295;2287327;4,854359e+05;NA
10100604744; 6;2016;10;25/10/2016;101;OV;25998;OP;39380;000300212906;10100604744;1,609485e+02;   263;UN;2606295;2284029;1,857029e+05;NA
10100604744; 9;2016;10;28/10/2016;101;OV;26091;OP;39380;000100213240;10100604744;4,703274e+01;   900;UN;2606295;2287329;3,654359e+05;NA
10100604817; 8;2016;10;28/10/2016;101;OV;26091;OP;39380;000100213240;10100604817;3,919395e+01;  1080;UN;2606295;2287331;4,774359e+05;NA
10100621536; 9;2016;10;25/10/2016;101;OV;25992;OP;39423;000100213153;10100621536;3,848133e+01;  1100;UN;2606295;2286822;4,365469e+05;NA
10100621445; 4;2016;11;09/11/2016;101;OV;26350;OP;39423;000100213570;10100621445;4,012272e+01;  1055;UN;2606295;2288183;8,894359e+05;NA
10100604676; 8;2016;11;01/11/2016;101;OV;26162;OP;39451;000100213342;10100604676;9,730912e+00;  4350;UN;2606295;2288257;1,785436e+06;NA
10100615640; 3;2016;11;04/11/2016;101;OV;26246;OP;39451;000100213467;10100615640;3,848133e+01;  1100;UN;2606295;2288259;1,218769e+06;NA
10100604687; 7;2016;11;04/11/2016;101;OV;26234;OP;39451;000100213437;10100604687;3,848133e+01;  1100;UN;2606295;2288261;5,482929e+05;NA
10100620400; 9;2016;11;04/11/2016;101;OV;26234;OP;39451;000100213437;10100620400;1,288961e+01;  3284;UN;2606295;2288263;1,213080e+06;NA
10100604633; 5;2016;11;01/11/2016;101;OV;26162;OP;39451;000100213342;10100604633;1,932852e+01;  2190;UN;2606295;2288265;1,447036e+06;NA
10100604701; 2;2016;11;01/11/2016;101;OV;26161;OP;39451;000100213340;10100604701;2,336063e+01;  1812;UN;2606295;2287883;2,944636e+06;NA
10100604701; 7;2016;11;04/11/2016;101;OV;26232;OP;39451;000100213436;10100604701;2,909242e+01;  1455;UN;2606295;2287883;7,105789e+05;NA
10100704885; 8;2016;11;01/11/2016;101;OV;26160;OP;39451;000100213384;10100704885;6,047067e+00;  7000;UN;2606295;2287885;2,845436e+06;NA
10100619441; 4;2016;11;01/11/2016;101;OV;26162;OP;39451;000100213342;10100619441;5,674191e+00;  7460;UN;2606295;2288267;6,013436e+06;NA
10100619732; 2;2016;11;01/11/2016;101;OV;26159;OP;39451;000100213386;10100619732;4,348173e+00;  9735;UN;2606295;2288269;1,562144e+07;NA
10100604643;11;2016;11;01/11/2016;101;OV;26159;OP;39451;000100213386;10100604643;7,572355e+01;   559;UN;2606295;2288271;2,080539e+05;NA
10100604643; 7;2016;11;01/11/2016;101;OV;26162;OP;39451;000100213342;10100604643;8,551407e+00;  4950;UN;2606295;2288271;2,308293e+06;NA
10100614698; 3;2016;11;04/11/2016;101;OV;26234;OP;39451;000100213437;10100614698;1,539253e+01;  2750;UN;2606295;2288273;2,978769e+06;NA
10100620435;10;2016;11;01/11/2016;101;OV;26162;OP;39451;000100213342;10100620435;3,848133e+01;  1100;UN;2606295;2288275;3,974359e+05;NA
10100604668; 8;2016;11;01/11/2016;101;OV;26162;OP;39451;000100213342;10100604668;3,923027e+01;  1079;UN;2606295;2288277;4,770359e+05;NA
10100604646; 7;2016;11;04/11/2016;101;OV;26235;OP;39451;000100213438;10100604646;3,848133e+01;  1100;UN;2606295;2288512;5,482929e+05;NA
10100620398; 4;2016;11;04/11/2016;101;OV;26235;OP;39451;000100213438;10100620398;4,232947e+01;  1000;UN;2606295;2288514;8,454359e+05;NA
10100604659; 6;2016;11;04/11/2016;101;OV;26235;OP;39451;000100213438;10100604659;1,288568e+01;  3285;UN;2606295;2288516;1,797436e+06;NA
10100604635; 9;2016;11;04/11/2016;101;OV;26247;OP;39451;000100213468;10100604635;2,565422e+01;  1650;UN;2606295;2288916;6,321029e+05;NA
10100604656; 2;2016;11;04/11/2016;101;OV;26235;OP;39451;000100213438;10100604656;7,738477e+00;  5470;UN;2606295;2288914;8,797436e+06;NA
10100621799; 9;2016;11;09/11/2016;101;OV;26349;OP;39451;000100213568;10100621799;8,093588e+00;  5230;UN;2606295;2288922;1,904992e+06;NA
10100604778;11;2016;11;04/11/2016;101;OV;26248;OP;39506;001200003247;10100604778;2,351637e+00; 18000;UN;2707135;021116;5,281800e+06;NA
10100604778; 7;2016;12;01/12/2016;101;OV;27061;OP;39506;001200003269;10100604778;1,039398e+00; 40725;UN;2707135;141116;1,866258e+07;NA
10100704875; 3;2016;10;31/10/2016;101;OV;26130;OP;39507;000400006161;10100704875;4,232947e+01;  1000;UN;2709244;251016;1,112103e+06;NA
10100619755; 4;2016;11;08/11/2016;101;OV;26302;OP;39584;000100213548;10100619755;1,290533e+01;  3280;UN;2606295;2289777;2,669436e+06;NA
10100619754; 5;2016;11;08/11/2016;101;OV;26302;OP;39584;000100213548;10100619754;1,226941e+01;  3450;UN;2606295;2289779;2,253436e+06;NA
10100604646; 7;2016;11;08/11/2016;101;OV;26302;OP;39584;000100213548;10100604646;2,568536e+01;  1648;UN;2606295;2289781;7,988069e+05;NA
10100604638; 8;2016;11;09/11/2016;101;OV;26351;OP;39584;000100213571;10100604638;2,752241e+01;  1538;UN;2606295;2289783;6,606359e+05;NA
10100604664; 2;2016;11;08/11/2016;101;OV;26302;OP;39584;000100213548;10100604664;2,565422e+01;  1650;UN;2606295;2289785;2,685436e+06;NA
10100613819; 4;2016;11;08/11/2016;101;OV;26302;OP;39584;000100213548;10100613819;3,848133e+01;  1100;UN;2606295;2289787;9,254359e+05;NA
10100614692; 1;2016;11;08/11/2016;101;OV;26302;OP;39584;000100213548;10100614692;2,632430e+01;  1608;UN;2606295;2289789;5,191036e+06;NA
10100604697; 9;2016;11;09/11/2016;101;OV;26351;OP;39584;000100213571;10100604697;3,848133e+01;  1100;UN;2606295;2289791;4,365469e+05;NA
10100604718; 2;2016;11;09/11/2016;101;OV;26351;OP;39584;000100213571;10100604718;1,539253e+01;  2750;UN;2606295;2289793;4,445436e+06;NA
10100604612; 2;2016;11;14/11/2016;101;OV;26469;OP;39584;000100213675;10100604612;3,848133e+01;  1100;UN;2606295;2289795;1,805436e+06;NA
10100615641; 1;2016;11;09/11/2016;101;OV;26351;OP;39584;000100213571;10100615641;2,573220e+01;  1645;UN;2606295;2289797;5,309436e+06;NA
10100618077; 3;2016;11;14/11/2016;101;OV;26469;OP;39584;000100213675;10100618077;3,848133e+01;  1100;UN;2606295;2289799;1,218769e+06;NA
10100604743; 8;2016;11;14/11/2016;101;OV;26469;OP;39584;000100213675;10100604743;2,565422e+01;  1650;UN;2606295;2289801;7,054359e+05;NA
10100619594; 2;2016;11;09/11/2016;101;OV;26351;OP;39584;000100213571;10100619594;3,883437e+01;  1090;UN;2606295;2289803;1,789436e+06;NA
10100704902; 3;2016;11;09/11/2016;101;OV;26351;OP;39584;000100213571;10100704902;1,763728e+01;  2400;UN;2606295;2289805;2,605436e+06;NA
10100619732; 7;2016;11;18/11/2016;101;OV;26658;OP;39584;000100213782;10100619732;2,821964e+01;  1500;UN;2606295;2289998;7,311499e+05;NA
10100604744; 2;2016;11;04/11/2016;101;OV;26249;OP;39584;000200213240;10100604744;2,116473e+02;   200;UN;2606295;2287329;3,654359e+05;NA
10100604744; 9;2016;11;14/11/2016;101;OV;26468;OP;39584;000100213676;10100604744;2,565422e+01;  1650;UN;2606295;2289996;6,321029e+05;NA
10100620487; 6;2016;12;05/12/2016;101;OV;27152;OP;39717;000100214238;10100620487;3,848133e+01;  1100;UN;2606295;2293431;6,321029e+05;NA
10100620354;11;2016;12;05/12/2016;101;OV;27148;OP;39717;000100214268;10100620354;2,565422e+01;  1650;UN;2606295;2293598;5,254359e+05;NA
10100620398; 9;2016;11;18/11/2016;101;OV;26645;OP;39721;000200213438;10100620398;4,232947e+02;   100;UN;2606295;2288514;8,099193e+04;NA
10100620398; 6;2016;11;18/11/2016;101;OV;26715;OP;39721;000100213839;10100620398;3,848133e+01;  1100;UN;2606295;2292393;6,321029e+05;NA
10100620398; 5;2016;11;18/11/2016;101;OV;26716;OP;39721;000100213837;10100620398;3,848133e+01;  1100;UN;2606295;171116;7,494359e+05;NA
10100620397; 4;2016;11;18/11/2016;101;OV;26715;OP;39721;000100213839;10100620397;3,848133e+01;  1100;UN;2606295;2292391;9,254359e+05;NA
10100604605; 5;2016;11;18/11/2016;101;OV;26663;OP;39721;000100213783;10100604605;1,298450e+01;  3260;UN;2606295;2291484;2,131836e+06;NA
10100604633; 4;2016;11;18/11/2016;101;OV;26663;OP;39721;000100213783;10100604633;2,581065e+01;  1640;UN;2606295;2291486;1,357436e+06;NA
10100604701;10;2016;11;18/11/2016;101;OV;26663;OP;39721;000100213783;10100604701;1,282711e+01;  3300;UN;2606295;2291488;1,101436e+06;NA
10100704885; 9;2016;11;24/11/2016;101;OV;26873;OP;39721;000100213956;10100704885;5,899577e+00;  7175;UN;2606295;2291496;2,596547e+06;NA
10100613992; 3;2016;11;18/11/2016;101;OV;26716;OP;39721;000100213837;10100613992;3,848133e+01;  1100;UN;2606295;2291490;1,218769e+06;NA
10100619442;10;2016;11;18/11/2016;101;OV;26663;OP;39721;000100213783;10100619442;3,848133e+01;  1100;UN;2606295;2291499;3,974359e+05;NA
